name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta,node,1,25000000,809,71.649,693160,0,29% 31% 32% 24%,62.984
fasta,node,1,25000000,809,73.962,697104,0,28% 26% 30% 31%,65.292
fasta,node,1,25000000,809,72.031,692928,0,29% 28% 29% 28%,63.240
fasta,node,1,25000000,809,75.249,700948,0,31% 31% 29% 28%,64.067
fasta,node,1,25000000,809,71.940,693056,0,25% 23% 35% 33%,63.226
fasta,php,3,250000,1062,0.615,9316,0,11% 98% 2% 2%,0.617
fasta,php,3,2500000,1062,6.230,9192,0,0% 44% 57% 1%,6.233
fasta,php,3,25000000,1062,60.015,9352,0,1% 0% 1% 100%,60.228
fasta,php,3,25000000,1062,59.265,9356,0,0% 100% 1% 0%,59.279
fasta,php,3,25000000,1062,60.180,9088,0,0% 95% 5% 0%,60.193
fasta,php,3,25000000,1062,59.320,9348,0,0% 63% 37% 0%,59.336
fasta,php,3,25000000,1062,59.105,9292,0,40% 0% 1% 60%,59.118
fasta,php,3,25000000,1062,59.360,9412,0,40% 0% 0% 60%,59.373
fasta,fsharpcore,2,250000,1308,0.404,792,0,15% 81% 31% 38%,0.273
fasta,fsharpcore,2,2500000,1308,1.937,84176,0,49% 33% 56% 46%,1.059
fasta,fsharpcore,2,25000000,1308,16.982,313236,0,69% 57% 46% 28%,8.537
fasta,fsharpcore,2,25000000,1308,16.266,310724,0,78% 36% 44% 39%,8.363
fasta,fsharpcore,2,25000000,1308,16.891,310888,0,61% 56% 54% 24%,8.756
fasta,fsharpcore,2,25000000,1308,16.706,309700,0,74% 39% 38% 45%,8.617
fasta,fsharpcore,2,25000000,1308,16.759,310992,0,50% 51% 55% 42%,8.561
fasta,fsharpcore,2,25000000,1308,16.977,312736,0,71% 49% 39% 36%,8.862
fasta,fsharpcore,1,250000,1002,0.250,784,0,4% 8% 4% 96%,0.242
fasta,fsharpcore,1,2500000,1002,1.129,35676,0,95% 0% 1% 6%,1.120
fasta,fsharpcore,1,25000000,1002,10.088,35772,0,99% 0% 0% 2%,10.082
fasta,fsharpcore,1,25000000,1002,9.020,35496,0,1% 1% 100% 0%,9.014
fasta,fsharpcore,1,25000000,1002,9.022,35556,0,99% 0% 0% 2%,9.014
fasta,fsharpcore,1,25000000,1002,9.016,35344,0,100% 0% 0% 1%,9.010
fasta,fsharpcore,1,25000000,1002,9.013,35552,0,1% 100% 1% 0%,9.006
fasta,fsharpcore,1,25000000,1002,9.018,35320,0,0% 0% 1% 100%,9.011
fasta,sbcl,2,250000,1622,0.226,8,0,100% 4% 4% 4%,0.228
fasta,sbcl,2,2500000,1622,2.175,22624,0,0% 100% 1% 1%,2.178
fasta,sbcl,2,25000000,1622,21.680,22624,0,0% 0% 60% 40%,21.752
fasta,sbcl,2,25000000,1622,18.708,22624,0,0% 100% 1% 0%,18.713
fasta,sbcl,2,25000000,1622,18.719,22624,0,0% 1% 0% 100%,18.724
fasta,sbcl,2,25000000,1622,18.706,22624,0,0% 1% 0% 100%,18.712
fasta,sbcl,2,25000000,1622,18.706,22624,0,0% 1% 0% 100%,18.712
fasta,sbcl,2,25000000,1622,18.722,22624,0,16% 1% 0% 84%,18.727
fasta,node,3,250000,1128,0.271,952,0,0% 100% 4% 0%,0.269
fasta,node,3,2500000,1128,1.235,34144,0,2% 1% 59% 43%,1.231
fasta,node,3,25000000,1128,10.812,34568,0,1% 1% 1% 100%,10.809
fasta,node,3,25000000,1128,10.431,34628,0,3% 29% 40% 29%,10.425
fasta,node,3,25000000,1128,10.421,34772,0,85% 17% 0% 0%,10.414
fasta,node,3,25000000,1128,10.448,34908,0,5% 56% 40% 0%,10.441
fasta,node,3,25000000,1128,10.463,34492,0,5% 52% 23% 25%,10.458
fasta,node,3,25000000,1128,10.443,34920,0,2% 1% 47% 52%,10.437
fasta,node,2,250000,931,1.189,70392,0,29% 8% 39% 44%,1.017
fasta,node,2,2500000,931,6.774,111276,0,18% 29% 35% 30%,6.126
fasta,node,2,25000000,931,65.138,564160,0,28% 30% 29% 27%,58.437
fasta,node,2,25000000,931,48.847,566736,0,32% 25% 27% 34%,42.072
fasta,node,2,25000000,931,50.807,571824,0,27% 35% 30% 28%,42.425
fasta,node,2,25000000,931,48.401,565140,0,19% 34% 30% 35%,41.627
fasta,node,2,25000000,931,48.966,565180,0,31% 37% 28% 21%,42.211
fasta,node,2,25000000,931,49.775,566052,0,29% 29% 27% 31%,42.992
fasta,gcc,5,250000,1281,0.033,0,0,33% 0% 0% 100%,0.035
fasta,gcc,5,2500000,1281,0.319,856,0,0% 6% 3% 100%,0.321
fasta,gcc,5,25000000,1281,3.174,736,0,1% 0% 1% 100%,3.177
fasta,gcc,5,25000000,1281,2.775,740,0,3% 100% 0% 1%,2.777
fasta,gcc,5,25000000,1281,2.772,740,0,1% 100% 0% 0%,2.775
fasta,gcc,5,25000000,1281,2.770,740,0,2% 0% 100% 1%,2.772
fasta,gcc,5,25000000,1281,2.770,796,0,1% 0% 100% 1%,2.773
fasta,gcc,5,25000000,1281,2.772,796,0,1% 0% 100% 0%,2.774
fasta,jruby,3,250000,1002,13.890,538572,0,56% 53% 81% 48%,5.893
fasta,jruby,3,2500000,1002,27.381,759748,0,17% 17% 27% 88%,18.698
fasta,jruby,3,25000000,1002,151.524,815312,0,7% 63% 23% 18%,142.340
fasta,hipe,2,250000,1164,0.566,24220,0,17% 15% 18% 81%,0.469
fasta,hipe,2,2500000,1164,3.565,23792,0,9% 7% 100% 3%,3.084
fasta,hipe,2,25000000,1164,32.483,24120,0,5% 16% 82% 9%,29.309
fasta,hipe,2,25000000,1164,31.372,24084,0,3% 4% 1% 100%,29.248
fasta,hipe,2,25000000,1164,30.927,23448,0,75% 27% 4% 2%,29.077
fasta,hipe,2,25000000,1164,31.266,24468,0,100% 0% 5% 3%,29.134
fasta,hipe,2,25000000,1164,30.829,23656,0,1% 1% 77% 27%,29.157
fasta,hipe,2,25000000,1164,31.622,24064,0,4% 3% 100% 1%,29.449
fasta,perl,2,250000,922,2.898,5044,0,1% 1% 100% 0%,2.900
fasta,perl,2,2500000,922,28.486,5096,0,0% 100% 1% 0%,28.494
fasta,perl,2,25000000,922,281.212,5040,0,0% 1% 17% 83%,281.329
fasta,mri,4,250000,913,5.076,5784,0,0% 0% 100% 1%,5.080
fasta,mri,4,2500000,913,50.767,25304,0,100% 1% 0% 0%,50.821
fasta,mri,4,25000000,913,518.607,274280,0,0% 1% 88% 12%,519.088
fasta,javaaot,2,250000,1257,0.126,0,0,50% 100% 57% 100%,0.136
fasta,javaaot,2,2500000,1257,1.207,6736,0,10% 100% 8% 13%,1.209
fasta,javaaot,2,25000000,1257,12.076,14312,0,81% 8% 1% 17%,12.388
fasta,javaaot,2,25000000,1257,10.909,14276,0,1% 1% 100% 0%,10.913
fasta,javaaot,2,25000000,1257,10.925,14128,0,3% 100% 1% 1%,10.929
fasta,javaaot,2,25000000,1257,10.904,14472,0,0% 29% 74% 0%,10.908
fasta,javaaot,2,25000000,1257,10.902,14260,0,0% 1% 100% 0%,10.906
fasta,javaaot,2,25000000,1257,10.906,14348,0,0% 100% 1% 0%,10.911
fasta,python3,1,250000,817,1.575,8260,0,0% 0% 100% 1%,1.577
fasta,python3,1,2500000,817,15.505,8188,0,100% 0% 1% 0%,15.511
fasta,python3,1,25000000,817,160.017,8148,0,49% 0% 52% 0%,160.067
fasta,hack,3,250000,1060,1.195,131620,0,88% 2% 1% 13%,1.267
fasta,hack,3,2500000,1060,7.593,131560,0,1% 1% 99% 3%,7.660
fasta,hack,3,25000000,1060,71.872,131280,0,100% 1% 2% 1%,71.962
fasta,hack,3,25000000,1060,72.961,107080,0,16% 1% 84% 1%,73.319
fasta,hack,3,25000000,1060,70.896,130492,0,1% 0% 100% 1%,70.987
fasta,hack,3,25000000,1060,71.956,131356,0,1% 0% 100% 1%,72.041
fasta,hack,3,25000000,1060,71.995,130956,0,0% 100% 1% 0%,72.081
fasta,hack,3,25000000,1060,71.469,130260,0,1% 27% 74% 0%,71.553
fasta,fpascal,4,250000,1140,0.118,0,0,92% 0% 8% 0%,0.120
fasta,fpascal,4,2500000,1140,1.118,8,0,99% 0% 1% 1%,1.119
fasta,fpascal,4,25000000,1140,11.160,8,0,100% 0% 1% 0%,11.165
fasta,fpascal,4,25000000,1140,10.854,8,0,100% 0% 1% 1%,10.857
fasta,fpascal,4,25000000,1140,10.848,8,0,100% 0% 1% 0%,10.851
fasta,fpascal,4,25000000,1140,10.848,8,0,100% 0% 1% 0%,10.852
fasta,fpascal,4,25000000,1140,10.854,8,0,100% 0% 0% 0%,10.857
fasta,fpascal,4,25000000,1140,10.849,8,0,0% 0% 0% 100%,10.853
fasta,yarv,3,250000,1002,2.312,10688,0,3% 99% 97% 4%,1.151
fasta,yarv,3,2500000,1002,17.324,15628,0,72% 32% 51% 48%,8.756
fasta,yarv,3,25000000,1002,123.224,103480,0,58% 27% 57% 12%,82.668
fasta,gpp,4,250000,1287,0.067,0,0,0% 100% 0% 0%,0.068
fasta,gpp,4,2500000,1287,0.653,716,0,2% 100% 2% 2%,0.655
fasta,gpp,4,25000000,1287,6.517,736,0,100% 0% 1% 1%,6.521
fasta,gpp,4,25000000,1287,6.109,720,0,2% 1% 1% 100%,6.112
fasta,gpp,4,25000000,1287,6.110,764,0,0% 0% 1% 100%,6.112
fasta,gpp,4,25000000,1287,6.111,768,0,7% 13% 5% 100%,6.114
fasta,gpp,4,25000000,1287,6.118,728,0,9% 77% 27% 5%,6.121
fasta,gpp,4,25000000,1287,6.111,732,0,3% 4% 5% 99%,6.118
fasta,csharpcore,2,250000,1195,0.212,0,0,0% 5% 100% 0%,0.203
fasta,csharpcore,2,2500000,1195,0.919,34700,0,0% 2% 1% 99%,0.911
fasta,csharpcore,2,25000000,1195,8.030,34892,0,1% 99% 1% 1%,8.024
fasta,csharpcore,2,25000000,1195,6.869,35184,0,0% 1% 1% 100%,6.862
fasta,csharpcore,2,25000000,1195,6.856,34772,0,99% 0% 1% 1%,6.848
fasta,csharpcore,2,25000000,1195,6.843,35028,0,1% 34% 67% 1%,6.836
fasta,csharpcore,2,25000000,1195,6.869,34796,0,0% 100% 1% 0%,6.862
fasta,csharpcore,2,25000000,1195,6.851,34948,0,99% 0% 1% 1%,6.843
fasta,rust,1,250000,1237,0.191,0,0,5% 100% 10% 0%,0.193
fasta,rust,1,2500000,1237,1.837,1652,0,6% 3% 2% 99%,1.840
fasta,rust,1,25000000,1237,18.313,1728,0,1% 0% 0% 100%,18.322
fasta,rust,1,25000000,1237,7.435,1676,0,2% 100% 1% 0%,7.439
fasta,rust,1,25000000,1237,7.423,1648,0,1% 100% 1% 0%,7.427
fasta,rust,1,25000000,1237,7.490,1644,0,1% 100% 1% 0%,7.495
fasta,rust,1,25000000,1237,7.434,1652,0,1% 0% 100% 0%,7.438
fasta,rust,1,25000000,1237,7.423,1652,0,1% 100% 1% 0%,7.427
fasta,mri,5,250000,995,5.591,4148,0,1% 100% 0% 0%,5.595
fasta,mri,5,2500000,995,55.983,4160,0,0% 1% 100% 0%,56.004
fasta,mri,5,25000000,995,569.028,4264,0,95% 6% 0% 0%,569.308
fasta,perl,4,250000,966,2.081,4932,0,0% 1% 0% 100%,2.107
fasta,perl,4,2500000,966,21.341,4872,0,0% 1% 100% 0%,21.349
fasta,perl,4,25000000,966,212.250,4864,0,0% 48% 7% 46%,212.365
fasta,yarv,6,250000,1069,1.803,10740,0,97% 3% 1% 100%,0.906
fasta,yarv,6,2500000,1069,12.580,15476,0,100% 13% 81% 10%,6.231
fasta,yarv,6,25000000,1069,97.039,102608,0,78% 19% 63% 18%,56.344
fasta,yarv,6,25000000,1069,96.834,102244,0,53% 24% 78% 22%,55.665
fasta,yarv,6,25000000,1069,96.911,103836,0,54% 27% 85% 9%,55.796
fasta,yarv,6,25000000,1069,97.674,94456,0,50% 26% 91% 9%,56.467
fasta,yarv,6,25000000,1069,97.665,104364,0,89% 21% 42% 24%,56.389
fasta,yarv,6,25000000,1069,99.131,101076,0,85% 21% 52% 16%,57.762
fasta,truffle,2,250000,743,42.873,456416,0,86% 90% 86% 89%,12.325
fasta,truffle,2,2500000,743,66.103,501012,0,70% 62% 37% 38%,32.013
fasta,truffle,2,25000000,743,1584.405,1125292,0,29% 31% 45% 44%,1070.265
fasta,gnat,2,250000,2153,0.052,0,0,0% 100% 0% 0%,0.053
fasta,gnat,2,2500000,2153,0.465,2032,0,0% 100% 4% 4%,0.511
fasta,gnat,2,25000000,2153,4.611,2016,0,88% 0% 0% 13%,6.280
fasta,gnat,2,25000000,2153,4.150,1988,0,2% 0% 1% 100%,4.152
fasta,gnat,2,25000000,2153,4.139,2016,0,2% 0% 1% 100%,4.142
fasta,gnat,2,25000000,2153,4.144,2032,0,5% 1% 1% 100%,4.147
fasta,gnat,2,25000000,2153,4.148,2036,0,100% 0% 0% 1%,4.151
fasta,gnat,2,25000000,2153,4.146,2112,0,100% 0% 0% 1%,4.149
fasta,gcc,4,250000,1240,0.070,0,0,0% 13% 0% 100%,0.071
fasta,gcc,4,2500000,1240,0.652,724,0,100% 3% 0% 0%,0.654
fasta,gcc,4,25000000,1240,6.523,760,0,1% 100% 0% 1%,6.527
fasta,gcc,4,25000000,1240,6.106,724,0,1% 0% 1% 100%,6.109
fasta,gcc,4,25000000,1240,6.114,728,0,0% 100% 0% 1%,6.117
fasta,gcc,4,25000000,1240,6.112,724,0,1% 100% 1% 0%,6.116
fasta,gcc,4,25000000,1240,6.111,748,0,0% 100% 0% 0%,6.114
fasta,gcc,4,25000000,1240,6.113,828,0,1% 100% 0% 1%,6.116
fasta,gnat,1,250000,1379,0.253,588,0,4% 100% 4% 0%,0.254
fasta,gnat,1,2500000,1379,2.489,2080,0,1% 100% 0% 2%,2.492
fasta,gnat,1,25000000,1379,24.859,2000,0,1% 0% 100% 0%,24.868
fasta,gnat,1,25000000,1379,13.192,2004,0,1% 100% 0% 1%,13.196
fasta,gnat,1,25000000,1379,13.201,1972,0,1% 100% 0% 0%,13.205
fasta,gnat,1,25000000,1379,13.208,2004,0,1% 100% 0% 0%,13.213
fasta,gnat,1,25000000,1379,13.244,1976,0,1% 0% 100% 0%,13.248
fasta,gnat,1,25000000,1379,13.269,2024,0,1% 100% 0% 0%,13.274
fasta,dart,1,250000,1403,0.908,103296,0,42% 7% 84% 27%,0.576
fasta,dart,1,2500000,1403,1.739,127400,0,87% 13% 11% 15%,1.412
fasta,dart,1,25000000,1403,10.123,134248,0,4% 97% 4% 2%,9.639
fasta,dart,1,25000000,1403,9.708,132600,0,3% 98% 4% 2%,9.222
fasta,dart,1,25000000,1403,9.350,132516,0,2% 98% 2% 4%,8.866
fasta,dart,1,25000000,1403,9.343,133696,0,2% 99% 3% 2%,8.858
fasta,dart,1,25000000,1403,9.350,133408,0,33% 67% 5% 2%,8.867
fasta,dart,1,25000000,1403,9.341,132100,0,3% 2% 5% 97%,8.859
fasta,gpp,1,250000,1057,0.079,0,0,0% 100% 0% 0%,0.081
fasta,gpp,1,2500000,1057,0.766,1864,0,100% 0% 3% 0%,0.768
fasta,gpp,1,25000000,1057,7.649,1780,0,0% 1% 1% 100%,7.653
fasta,gpp,1,25000000,1057,7.230,1760,0,2% 1% 0% 100%,7.236
fasta,gpp,1,25000000,1057,7.233,1748,0,0% 1% 1% 100%,7.236
fasta,gpp,1,25000000,1057,7.231,1780,0,0% 0% 1% 100%,7.234
fasta,gpp,1,25000000,1057,7.242,1740,0,1% 100% 1% 1%,7.245
fasta,gpp,1,25000000,1057,7.235,1804,0,1% 0% 100% 1%,7.238
fasta,gcc,2,250000,2268,0.087,0,0,67% 100% 100% 75%,0.026
fasta,gcc,2,2500000,2268,0.633,0,0,94% 100% 94% 94%,0.180
fasta,gcc,2,25000000,2268,5.397,2824,0,94% 94% 94% 100%,1.420
fasta,gcc,2,25000000,2268,5.231,2892,0,99% 99% 99% 100%,1.319
fasta,gcc,2,25000000,2268,5.225,2828,0,100% 99% 99% 100%,1.317
fasta,gcc,2,25000000,2268,5.220,2828,0,100% 99% 99% 99%,1.316
fasta,gcc,2,25000000,2268,5.216,2832,0,100% 100% 99% 99%,1.315
fasta,gcc,2,25000000,2268,5.232,2864,0,100% 100% 99% 99%,1.320
fasta,sbcl,6,250000,1757,0.179,0,0,0% 0% 0% 100%,0.181
fasta,sbcl,6,2500000,1757,1.600,45112,0,1% 1% 0% 99%,1.604
fasta,sbcl,6,25000000,1757,15.829,50020,0,100% 1% 0% 1%,15.849
fasta,sbcl,6,25000000,1757,15.203,50020,0,100% 1% 0% 0%,15.224
fasta,sbcl,6,25000000,1757,15.204,50020,0,100% 1% 0% 0%,15.224
fasta,sbcl,6,25000000,1757,15.200,50020,0,100% 1% 0% 0%,15.220
fasta,sbcl,6,25000000,1757,15.200,50020,0,100% 1% 0% 0%,15.221
fasta,sbcl,6,25000000,1757,15.203,50020,0,0% 1% 0% 100%,15.223
fasta,truffle,6,250000,1069,43.067,459152,0,93% 88% 93% 88%,11.945
fasta,truffle,6,2500000,1069,52.074,476172,0,78% 75% 85% 83%,16.277
fasta,truffle,6,25000000,1069,85.730,494428,0,58% 54% 32% 31%,49.579
fasta,truffle,6,25000000,1069,84.449,504576,0,64% 56% 26% 27%,48.942
fasta,truffle,6,25000000,1069,84.276,512972,0,42% 49% 40% 41%,49.129
fasta,truffle,6,25000000,1069,85.438,515780,0,38% 40% 42% 54%,48.943
fasta,truffle,6,25000000,1069,85.313,491660,0,52% 53% 39% 30%,48.973
fasta,truffle,6,25000000,1069,84.200,518736,0,47% 47% 40% 40%,48.468
fasta,csharpcore,4,250000,1524,0.289,788,0,8% 92% 16% 15%,0.259
fasta,csharpcore,4,2500000,1524,1.231,42628,0,52% 48% 53% 89%,0.516
fasta,csharpcore,4,25000000,1524,10.213,176852,0,89% 70% 70% 74%,3.403
fasta,csharpcore,4,25000000,1524,9.374,167424,0,79% 76% 77% 94%,2.890
fasta,csharpcore,4,25000000,1524,9.378,167920,0,77% 83% 89% 77%,2.892
fasta,csharpcore,4,25000000,1524,9.365,167384,0,77% 81% 78% 90%,2.889
fasta,csharpcore,4,25000000,1524,9.379,167152,0,79% 77% 77% 93%,2.893
fasta,csharpcore,4,25000000,1524,9.502,169528,0,93% 78% 80% 77%,2.911
fasta,node,4,250000,1785,0.232,932,0,9% 8% 0% 100%,0.228
fasta,node,4,2500000,1785,1.111,33364,0,100% 1% 2% 0%,1.107
fasta,node,4,25000000,1785,9.903,36224,0,1% 100% 1% 0%,9.866
fasta,node,4,25000000,1785,9.510,36300,0,1% 1% 3% 98%,9.528
fasta,node,4,25000000,1785,9.544,36156,0,1% 0% 1% 100%,9.490
fasta,node,4,25000000,1785,9.521,36536,0,1% 0% 1% 100%,9.470
fasta,node,4,25000000,1785,9.534,36744,0,100% 1% 1% 0%,9.473
fasta,node,4,25000000,1785,9.480,36400,0,93% 8% 0% 0%,9.427
fasta,ghc,2,250000,1319,0.444,0,0,73% 94% 73% 71%,0.147
fasta,ghc,2,2500000,1319,4.542,51856,0,75% 85% 76% 88%,1.430
fasta,ghc,2,25000000,1319,46.266,447320,0,75% 92% 82% 76%,14.346
fasta,ghc,2,25000000,1319,46.152,438408,0,80% 90% 80% 88%,13.836
fasta,ghc,2,25000000,1319,46.088,443504,0,84% 85% 87% 78%,13.946
fasta,ghc,2,25000000,1319,46.098,444496,0,85% 84% 78% 87%,13.926
fasta,ghc,2,25000000,1319,45.339,445556,0,88% 82% 86% 78%,13.710
fasta,ghc,2,25000000,1319,46.701,440072,0,83% 83% 86% 85%,14.013
fasta,gpp,6,250000,2324,0.072,0,0,50% 67% 67% 67%,0.030
fasta,gpp,6,2500000,2324,0.594,0,0,88% 82% 88% 89%,0.170
fasta,gpp,6,25000000,2324,5.653,4216,0,92% 92% 93% 92%,1.544
fasta,gpp,6,25000000,2324,5.320,4300,0,90% 89% 88% 89%,1.506
fasta,gpp,6,25000000,2324,5.311,4228,0,90% 89% 90% 89%,1.496
fasta,gpp,6,25000000,2324,5.351,4288,0,89% 90% 87% 89%,1.514
fasta,gpp,6,25000000,2324,5.320,4260,0,89% 89% 87% 89%,1.508
fasta,gpp,6,25000000,2324,5.294,4284,0,89% 89% 89% 89%,1.490
fasta,sbcl,3,250000,1587,0.140,0,0,7% 100% 7% 0%,0.142
fasta,sbcl,3,2500000,1587,1.322,17700,0,0% 100% 1% 0%,1.324
fasta,sbcl,3,25000000,1587,13.157,17700,0,0% 1% 0% 100%,13.163
fasta,sbcl,3,25000000,1587,10.217,17700,0,100% 0% 0% 0%,10.221
fasta,sbcl,3,25000000,1587,10.185,17700,0,0% 1% 0% 100%,10.189
fasta,sbcl,3,25000000,1587,10.182,17700,0,0% 1% 100% 0%,10.186
fasta,sbcl,3,25000000,1587,10.182,17700,0,0% 100% 1% 0%,10.186
fasta,sbcl,3,25000000,1587,10.181,17700,0,0% 34% 67% 0%,10.185
fasta,sbcl,1,250000,1424,0.227,8,0,5% 5% 0% 100%,0.229
fasta,sbcl,1,2500000,1424,2.185,22560,0,0% 0% 1% 100%,2.188
fasta,sbcl,1,25000000,1424,21.773,22560,0,100% 0% 1% 0%,21.780
fasta,sbcl,1,25000000,1424,18.787,22560,0,100% 1% 0% 0%,18.792
fasta,sbcl,1,25000000,1424,18.782,22560,0,0% 1% 0% 100%,18.788
fasta,sbcl,1,25000000,1424,18.800,22560,0,100% 1% 0% 0%,18.806
fasta,sbcl,1,25000000,1424,18.775,22560,0,0% 1% 0% 100%,18.780
fasta,sbcl,1,25000000,1424,18.773,22560,0,0% 1% 0% 100%,18.779
fasta,rust,5,250000,1961,0.070,0,0,75% 67% 50% 67%,0.030
fasta,rust,5,2500000,1961,0.518,0,0,76% 76% 67% 83%,0.175
fasta,rust,5,25000000,1961,4.952,2932,0,75% 77% 76% 88%,1.580
fasta,rust,5,25000000,1961,4.576,2892,0,76% 75% 73% 83%,1.541
fasta,rust,5,25000000,1961,4.600,2976,0,76% 77% 76% 83%,1.498
fasta,rust,5,25000000,1961,4.564,2884,0,76% 81% 77% 76%,1.479
fasta,rust,5,25000000,1961,4.571,2960,0,76% 83% 76% 77%,1.475
fasta,rust,5,25000000,1961,4.591,3004,0,77% 75% 82% 77%,1.486
fasta,gpp,5,250000,2344,0.074,0,0,67% 75% 67% 33%,0.031
fasta,gpp,5,2500000,2344,0.593,0,0,89% 89% 89% 83%,0.174
fasta,gpp,5,25000000,2344,5.665,4340,0,92% 93% 92% 93%,1.542
fasta,gpp,5,25000000,2344,5.294,4272,0,90% 89% 89% 90%,1.490
fasta,gpp,5,25000000,2344,5.296,4312,0,90% 89% 89% 89%,1.491
fasta,gpp,5,25000000,2344,5.282,4280,0,89% 90% 89% 90%,1.486
fasta,gpp,5,25000000,2344,5.276,4300,0,90% 89% 90% 90%,1.482
fasta,gpp,5,25000000,2344,5.284,4244,0,89% 90% 90% 90%,1.488
fasta,gpp,2,250000,1127,0.061,0,0,0% 100% 0% 0%,0.063
fasta,gpp,2,2500000,1127,0.558,1840,0,2% 0% 5% 100%,0.560
fasta,gpp,2,25000000,1127,5.559,1864,0,54% 1% 1% 47%,5.562
fasta,gpp,2,25000000,1127,5.144,1748,0,2% 2% 1% 100%,5.147
fasta,gpp,2,25000000,1127,5.147,1764,0,100% 1% 1% 0%,5.150
fasta,gpp,2,25000000,1127,5.146,1864,0,100% 1% 0% 0%,5.149
fasta,gpp,2,25000000,1127,5.144,1800,0,1% 0% 4% 100%,5.147
fasta,gpp,2,25000000,1127,5.145,1840,0,100% 1% 1% 0%,5.148
fasta,jruby,1,250000,770,17.068,756656,0,79% 50% 47% 54%,7.448
fasta,jruby,1,2500000,770,47.855,769908,0,10% 9% 51% 58%,37.802
fasta,jruby,1,25000000,770,410.585,999656,0,2% 3% 57% 43%,396.949
fasta,ifc,3,250000,1215,0.233,8,0,0% 0% 4% 100%,0.235
fasta,ifc,3,2500000,1215,2.298,8,0,1% 100% 0% 0%,2.301
fasta,ifc,3,25000000,1215,23.027,8,0,0% 0% 100% 1%,23.036
fasta,ifc,3,25000000,1215,10.653,8,0,1% 100% 0% 0%,10.657
fasta,ifc,3,25000000,1215,10.595,8,0,1% 100% 0% 1%,10.599
fasta,ifc,3,25000000,1215,10.700,8,0,1% 0% 100% 1%,10.704
fasta,ifc,3,25000000,1215,10.642,8,0,1% 100% 0% 0%,10.646
fasta,ifc,3,25000000,1215,10.576,8,0,1% 0% 100% 1%,10.580
fasta,java,4,250000,1524,0.412,1012,0,54% 21% 7% 71%,0.280
fasta,java,4,2500000,1524,0.948,34924,0,59% 41% 0% 27%,0.752
fasta,java,4,25000000,1524,5.760,35892,0,3% 99% 3% 1%,5.529
fasta,java,4,25000000,1524,5.459,35528,0,3% 1% 3% 99%,5.268
fasta,java,4,25000000,1524,5.354,35748,0,98% 3% 3% 2%,5.163
fasta,java,4,25000000,1524,5.455,35708,0,4% 98% 2% 2%,5.255
fasta,java,4,25000000,1524,5.405,35712,0,3% 99% 1% 3%,5.189
fasta,java,4,25000000,1524,5.380,35788,0,98% 4% 3% 1%,5.172
fasta,gcc,1,250000,1206,0.088,0,0,10% 100% 0% 0%,0.089
fasta,gcc,1,2500000,1206,0.817,716,0,0% 100% 1% 2%,0.819
fasta,gcc,1,25000000,1206,8.126,764,0,1% 0% 0% 100%,8.130
fasta,gcc,1,25000000,1206,7.723,832,0,4% 1% 4% 100%,7.726
fasta,gcc,1,25000000,1206,7.711,728,0,0% 1% 0% 100%,7.714
fasta,gcc,1,25000000,1206,7.708,724,0,1% 0% 1% 100%,7.711
fasta,gcc,1,25000000,1206,7.710,752,0,100% 1% 1% 0%,7.714
fasta,gcc,1,25000000,1206,7.711,732,0,100% 1% 1% 0%,7.714
fasta,truffle,4,250000,913,44.612,419916,0,89% 91% 91% 88%,12.487
fasta,truffle,4,2500000,913,66.640,473784,0,70% 83% 72% 65%,23.103
fasta,truffle,4,25000000,913,160.822,722808,0,56% 54% 21% 18%,108.958
fasta,gpp,7,250000,2711,0.058,0,0,50% 100% 67% 67%,0.026
fasta,gpp,7,2500000,2711,0.466,0,0,88% 79% 73% 73%,0.151
fasta,gpp,7,25000000,2711,4.547,1944,0,79% 80% 81% 86%,1.410
fasta,gpp,7,25000000,2711,4.178,1904,0,78% 79% 79% 79%,1.339
fasta,gpp,7,25000000,2711,4.175,1944,0,78% 79% 78% 79%,1.339
fasta,gpp,7,25000000,2711,4.176,1844,0,79% 79% 78% 78%,1.342
fasta,gpp,7,25000000,2711,4.178,1956,0,78% 78% 78% 79%,1.343
fasta,gpp,7,25000000,2711,4.163,1952,0,79% 79% 79% 79%,1.330
fasta,fsharpcore,3,250000,1350,0.230,0,0,13% 88% 25% 19%,0.160
fasta,fsharpcore,3,2500000,1350,0.801,792,0,59% 53% 55% 97%,0.311
fasta,fsharpcore,3,25000000,1350,6.492,105528,0,93% 91% 91% 98%,1.753
fasta,fsharpcore,3,25000000,1350,6.093,92636,0,97% 91% 91% 98%,1.637
fasta,fsharpcore,3,25000000,1350,6.091,78100,0,93% 91% 91% 98%,1.638
fasta,fsharpcore,3,25000000,1350,6.120,93636,0,93% 91% 91% 98%,1.651
fasta,fsharpcore,3,25000000,1350,6.084,76428,0,93% 91% 91% 99%,1.631
fasta,fsharpcore,3,25000000,1350,6.129,86172,0,92% 94% 91% 95%,1.652
fasta,yarv,2,250000,743,4.501,13080,0,64% 31% 35% 74%,2.224
fasta,yarv,2,2500000,743,42.397,26372,0,62% 46% 85% 12%,21.099
fasta,yarv,2,25000000,743,242.034,208032,0,5% 16% 97% 3%,202.180
fasta,ocaml,3,250000,1071,0.095,0,0,0% 0% 90% 9%,0.097
