H. sapiens,C. elegans,D. melanogaster,C. elegans racon
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.67,89.02,86.78,89.62
82.68,89.03,86.79,89.62
82.68,89.03,86.79,89.62
82.68,89.03,86.79,89.62
82.68,89.03,86.79,89.63
82.68,89.03,86.79,89.63
82.68,89.03,86.79,89.63
82.68,89.03,86.79,89.63
82.68,89.03,86.79,89.63
82.68,89.03,86.8,89.63
82.68,89.03,86.8,89.63
82.68,89.03,86.8,89.63
82.68,89.03,86.8,89.63
82.68,89.03,86.8,89.63
82.68,89.03,86.8,89.64
82.68,89.03,86.8,89.64
82.68,89.03,86.8,89.64
82.68,89.04,86.8,89.64
82.68,89.04,86.8,89.64
82.68,89.04,86.8,89.64
82.69,89.04,86.8,89.64
82.69,89.04,86.81,89.64
82.69,89.04,86.81,89.64
82.69,89.04,86.81,89.64
82.69,89.04,86.81,89.64
82.69,89.05,86.81,89.65
82.69,89.05,86.81,89.65
82.69,89.05,86.81,89.65
82.69,89.05,86.81,89.65
82.69,89.05,86.81,89.65
82.69,89.05,86.81,89.65
82.69,89.05,86.82,89.65
82.69,89.05,86.82,89.66
82.69,89.05,86.82,89.66
82.7,89.05,86.82,89.66
82.7,89.05,86.82,89.66
82.7,89.05,86.82,89.66
82.7,89.05,86.83,89.66
82.7,89.05,86.83,89.66
82.7,89.05,86.83,89.66
82.7,89.05,86.83,89.66
82.7,89.05,86.83,89.66
82.7,89.05,86.83,89.66
82.7,89.05,86.83,89.66
82.7,89.06,86.83,89.66
82.7,89.06,86.83,89.66
82.7,89.06,86.83,89.66
82.7,89.06,86.83,89.66
82.7,89.06,86.83,89.66
82.7,89.06,86.83,89.66
82.7,89.07,86.83,89.67
82.7,89.07,86.83,89.67
82.7,89.07,86.83,89.67
82.7,89.07,86.83,89.67
82.71,89.07,86.83,89.67
82.71,89.07,86.84,89.67
82.71,89.07,86.84,89.67
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.68
82.71,89.07,86.84,89.69
82.71,89.07,86.84,89.69
82.71,89.07,86.85,89.69
82.71,89.07,86.85,89.69
82.71,89.08,86.85,89.69
82.71,89.08,86.85,89.69
82.71,89.08,86.85,89.69
82.71,89.08,86.85,89.69
82.72,89.08,86.85,89.69
82.72,89.08,86.85,89.69
82.72,89.08,86.85,89.69
82.72,89.08,86.85,89.7
82.72,89.08,86.85,89.7
82.72,89.08,86.85,89.7
82.72,89.08,86.85,89.7
82.72,89.08,86.86,89.7
82.72,89.08,86.86,89.7
82.72,89.08,86.86,89.7
82.72,89.08,86.86,89.7
82.72,89.08,86.86,89.7
82.72,89.08,86.86,89.7
82.72,89.08,86.86,89.71
82.72,89.08,86.86,89.71
82.72,89.08,86.86,89.71
82.73,89.08,86.86,89.71
82.73,89.08,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.09,86.87,89.71
82.73,89.1,86.87,89.72
82.73,89.1,86.87,89.72
82.73,89.1,86.87,89.72
82.73,89.1,86.88,89.72
82.73,89.1,86.88,89.72
82.73,89.1,86.88,89.72
82.73,89.1,86.88,89.72
82.73,89.1,86.88,89.72
82.73,89.1,86.88,89.73
82.73,89.11,86.88,89.73
82.73,89.11,86.88,89.73
82.73,89.11,86.88,89.73
82.73,89.11,86.88,89.73
82.73,89.11,86.88,89.73
82.73,89.11,86.88,89.74
82.74,89.11,86.88,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.11,86.89,89.74
82.74,89.12,86.89,89.74
82.74,89.12,86.89,89.74
82.74,89.12,86.89,89.74
82.74,89.12,86.89,89.74
82.74,89.12,86.89,89.74
82.74,89.12,86.89,89.75
82.75,89.12,86.89,89.75
82.75,89.12,86.89,89.75
82.75,89.12,86.89,89.75
82.75,89.12,86.89,89.75
82.75,89.12,86.89,89.75
82.75,89.13,86.89,89.76
