,len,species,positive,abslen
1302,1985.0,H. sapiens,True,1985.0
1303,1788.0,H. sapiens,True,1788.0
1304,1031.0,H. sapiens,True,1031.0
1305,1099.0,H. sapiens,True,1099.0
1306,3760.0,H. sapiens,True,3760.0
1307,4672.0,H. sapiens,True,4672.0
1308,21094.0,H. sapiens,True,21094.0
1309,2826.0,H. sapiens,True,2826.0
1310,2041.0,H. sapiens,True,2041.0
1311,2169.0,H. sapiens,True,2169.0
1312,3217.0,H. sapiens,True,3217.0
1313,1050.0,H. sapiens,True,1050.0
1314,1570.0,H. sapiens,True,1570.0
1315,2214.0,H. sapiens,True,2214.0
1316,1095.0,H. sapiens,True,1095.0
1317,4309.0,H. sapiens,True,4309.0
1318,1944.0,H. sapiens,True,1944.0
1319,2111.0,H. sapiens,True,2111.0
1320,1034.0,H. sapiens,True,1034.0
1321,1056.0,H. sapiens,True,1056.0
1322,1181.0,H. sapiens,True,1181.0
1323,43405015.0,H. sapiens,True,43405015.0
1324,1257.0,H. sapiens,True,1257.0
1325,1257.0,H. sapiens,True,1257.0
1326,1095.0,H. sapiens,True,1095.0
1327,1686.0,H. sapiens,True,1686.0
1328,1139.0,H. sapiens,True,1139.0
1329,1373.0,H. sapiens,True,1373.0
1330,2667.0,H. sapiens,True,2667.0
1331,1230.0,H. sapiens,True,1230.0
1332,2865.0,H. sapiens,True,2865.0
1333,1482.0,H. sapiens,True,1482.0
1334,3211.0,H. sapiens,True,3211.0
1335,3722.0,H. sapiens,True,3722.0
1336,1737.0,H. sapiens,True,1737.0
1337,1780.0,H. sapiens,True,1780.0
1338,1409.0,H. sapiens,True,1409.0
1339,1319.0,H. sapiens,True,1319.0
1340,1312.0,H. sapiens,True,1312.0
1341,1873.0,H. sapiens,True,1873.0
1342,1614.0,H. sapiens,True,1614.0
1343,1023.0,H. sapiens,True,1023.0
1344,1108.0,H. sapiens,True,1108.0
1345,3038.0,H. sapiens,True,3038.0
1346,1821.0,H. sapiens,True,1821.0
1347,1226.0,H. sapiens,True,1226.0
1348,1512.0,H. sapiens,True,1512.0
1349,1817.0,H. sapiens,True,1817.0
1350,1548.0,H. sapiens,True,1548.0
1351,1628.0,H. sapiens,True,1628.0
1352,1114.0,H. sapiens,True,1114.0
1353,1069.0,H. sapiens,True,1069.0
1354,1526.0,H. sapiens,True,1526.0
1355,2199.0,H. sapiens,True,2199.0
1356,1437.0,H. sapiens,True,1437.0
1357,1153.0,H. sapiens,True,1153.0
1358,3327.0,H. sapiens,True,3327.0
1359,1722.0,H. sapiens,True,1722.0
1360,2256.0,H. sapiens,True,2256.0
1361,1893.0,H. sapiens,True,1893.0
1362,4194.0,H. sapiens,True,4194.0
1363,1394.0,H. sapiens,True,1394.0
1364,1207.0,H. sapiens,True,1207.0
1365,1828.0,H. sapiens,True,1828.0
1366,1187.0,H. sapiens,True,1187.0
1367,1503.0,H. sapiens,True,1503.0
1368,2743.0,H. sapiens,True,2743.0
1369,1907.0,H. sapiens,True,1907.0
1370,4856.0,H. sapiens,True,4856.0
1371,1742.0,H. sapiens,True,1742.0
1372,3880.0,H. sapiens,True,3880.0
1373,1363.0,H. sapiens,True,1363.0
1374,1093.0,H. sapiens,True,1093.0
1375,1128.0,H. sapiens,True,1128.0
1376,6571.0,H. sapiens,True,6571.0
1377,1315.0,H. sapiens,True,1315.0
1378,1344.0,H. sapiens,True,1344.0
1379,1104.0,H. sapiens,True,1104.0
1380,3462.0,H. sapiens,True,3462.0
1381,1707.0,H. sapiens,True,1707.0
1382,3812.0,H. sapiens,True,3812.0
1383,1071.0,H. sapiens,True,1071.0
1384,1196.0,H. sapiens,True,1196.0
1385,4515.0,H. sapiens,True,4515.0
1386,1710.0,H. sapiens,True,1710.0
1387,1382.0,H. sapiens,True,1382.0
1388,1142.0,H. sapiens,True,1142.0
1389,1980.0,H. sapiens,True,1980.0
1390,1712.0,H. sapiens,True,1712.0
1391,1072.0,H. sapiens,True,1072.0
1392,1165.0,H. sapiens,True,1165.0
1393,2533.0,H. sapiens,True,2533.0
1394,2913.0,H. sapiens,True,2913.0
1395,1378.0,H. sapiens,True,1378.0
1396,1268.0,H. sapiens,True,1268.0
1397,1257.0,H. sapiens,True,1257.0
1398,1838.0,H. sapiens,True,1838.0
1399,1572.0,H. sapiens,True,1572.0
1400,2284.0,H. sapiens,True,2284.0
1401,3143.0,H. sapiens,True,3143.0
1402,1327.0,H. sapiens,True,1327.0
1403,2305.0,H. sapiens,True,2305.0
1404,2499.0,H. sapiens,True,2499.0
1405,3372.0,H. sapiens,True,3372.0
1406,1548.0,H. sapiens,True,1548.0
1407,3232.0,H. sapiens,True,3232.0
1408,1171.0,H. sapiens,True,1171.0
1409,2171.0,H. sapiens,True,2171.0
1410,3329.0,H. sapiens,True,3329.0
1411,4011.0,H. sapiens,True,4011.0
1412,1330.0,H. sapiens,True,1330.0
1413,1179.0,H. sapiens,True,1179.0
1414,2021.0,H. sapiens,True,2021.0
1415,2265.0,H. sapiens,True,2265.0
1416,1329.0,H. sapiens,True,1329.0
1417,1238.0,H. sapiens,True,1238.0
1418,2784.0,H. sapiens,True,2784.0
1419,1146.0,H. sapiens,True,1146.0
1420,1161.0,H. sapiens,True,1161.0
1421,-4516.0,H. sapiens,False,4516.0
1422,85018932.0,H. sapiens,True,85018932.0
1423,1085.0,H. sapiens,True,1085.0
1424,1397.0,H. sapiens,True,1397.0
1425,1201.0,H. sapiens,True,1201.0
1426,2720.0,H. sapiens,True,2720.0
1427,1580.0,H. sapiens,True,1580.0
1428,1025.0,H. sapiens,True,1025.0
1429,3609.0,H. sapiens,True,3609.0
1430,4352.0,H. sapiens,True,4352.0
1431,1424.0,H. sapiens,True,1424.0
1432,2396.0,H. sapiens,True,2396.0
1433,1539.0,H. sapiens,True,1539.0
1434,1014.0,H. sapiens,True,1014.0
1435,4120.0,H. sapiens,True,4120.0
1436,1100.0,H. sapiens,True,1100.0
1437,1139.0,H. sapiens,True,1139.0
1438,1930.0,H. sapiens,True,1930.0
1439,1221.0,H. sapiens,True,1221.0
1440,1121.0,H. sapiens,True,1121.0
1441,2137.0,H. sapiens,True,2137.0
1442,1468.0,H. sapiens,True,1468.0
1443,1123.0,H. sapiens,True,1123.0
1444,175164331.0,H. sapiens,True,175164331.0
1445,-175164824.0,H. sapiens,False,175164824.0
1446,1094.0,H. sapiens,True,1094.0
1447,-1261.0,H. sapiens,False,1261.0
1448,1729.0,H. sapiens,True,1729.0
1449,1060.0,H. sapiens,True,1060.0
1450,1582.0,H. sapiens,True,1582.0
1451,1395.0,H. sapiens,True,1395.0
1452,1870.0,H. sapiens,True,1870.0
1453,1423.0,H. sapiens,True,1423.0
1454,1082.0,H. sapiens,True,1082.0
1455,1505.0,H. sapiens,True,1505.0
1456,1602.0,H. sapiens,True,1602.0
1457,2122.0,H. sapiens,True,2122.0
1458,2436.0,H. sapiens,True,2436.0
1459,1024.0,H. sapiens,True,1024.0
1460,3324.0,H. sapiens,True,3324.0
1461,1541.0,H. sapiens,True,1541.0
1462,1054.0,H. sapiens,True,1054.0
1463,1485.0,H. sapiens,True,1485.0
1464,2023.0,H. sapiens,True,2023.0
1465,1478.0,H. sapiens,True,1478.0
1466,2604.0,H. sapiens,True,2604.0
1467,1824.0,H. sapiens,True,1824.0
1468,1598.0,H. sapiens,True,1598.0
1469,1111.0,H. sapiens,True,1111.0
1470,1451.0,H. sapiens,True,1451.0
1471,1035.0,H. sapiens,True,1035.0
1472,1275.0,H. sapiens,True,1275.0
1473,1173.0,H. sapiens,True,1173.0
1474,1305.0,H. sapiens,True,1305.0
1475,2771.0,H. sapiens,True,2771.0
1476,4689.0,H. sapiens,True,4689.0
1477,1091.0,H. sapiens,True,1091.0
1478,1578.0,H. sapiens,True,1578.0
1479,1075.0,H. sapiens,True,1075.0
1480,1466.0,H. sapiens,True,1466.0
1481,1218.0,H. sapiens,True,1218.0
1482,-1066.0,H. sapiens,False,1066.0
1483,9045.0,H. sapiens,True,9045.0
1484,1163.0,H. sapiens,True,1163.0
1485,1620.0,H. sapiens,True,1620.0
1486,2498.0,H. sapiens,True,2498.0
1487,1941.0,H. sapiens,True,1941.0
1488,4295.0,H. sapiens,True,4295.0
1489,3522.0,H. sapiens,True,3522.0
1490,2902.0,H. sapiens,True,2902.0
1491,1971.0,H. sapiens,True,1971.0
1492,1934.0,H. sapiens,True,1934.0
1493,1402.0,H. sapiens,True,1402.0
1494,1818.0,H. sapiens,True,1818.0
1495,1530.0,H. sapiens,True,1530.0
1496,1815.0,H. sapiens,True,1815.0
1497,1827.0,H. sapiens,True,1827.0
1498,1741.0,H. sapiens,True,1741.0
1499,4623.0,H. sapiens,True,4623.0
1500,2496.0,H. sapiens,True,2496.0
1501,1700.0,H. sapiens,True,1700.0
1502,5313.0,H. sapiens,True,5313.0
1503,1970.0,H. sapiens,True,1970.0
1504,1090.0,H. sapiens,True,1090.0
1505,-3560.0,H. sapiens,False,3560.0
1506,4197.0,H. sapiens,True,4197.0
1507,1240.0,H. sapiens,True,1240.0
1508,1039.0,H. sapiens,True,1039.0
1509,2430.0,H. sapiens,True,2430.0
1510,2235.0,H. sapiens,True,2235.0
1511,1201.0,H. sapiens,True,1201.0
1512,1799.0,H. sapiens,True,1799.0
1513,2043.0,H. sapiens,True,2043.0
1514,1121.0,H. sapiens,True,1121.0
1515,1204.0,H. sapiens,True,1204.0
1516,1455.0,H. sapiens,True,1455.0
1517,1577.0,H. sapiens,True,1577.0
1518,1942.0,H. sapiens,True,1942.0
1519,1341.0,H. sapiens,True,1341.0
1520,1055.0,H. sapiens,True,1055.0
1521,2886.0,H. sapiens,True,2886.0
1522,5438.0,H. sapiens,True,5438.0
1523,2458.0,H. sapiens,True,2458.0
1524,1435.0,H. sapiens,True,1435.0
1525,1128.0,H. sapiens,True,1128.0
1526,6373.0,H. sapiens,True,6373.0
1527,1262.0,H. sapiens,True,1262.0
1528,1208.0,H. sapiens,True,1208.0
1529,1141.0,H. sapiens,True,1141.0
1530,1089.0,H. sapiens,True,1089.0
1531,1435.0,H. sapiens,True,1435.0
1532,1859.0,H. sapiens,True,1859.0
1533,-3155.0,H. sapiens,False,3155.0
1534,1298.0,H. sapiens,True,1298.0
1535,1541.0,H. sapiens,True,1541.0
1536,52083.0,H. sapiens,True,52083.0
1537,1849.0,H. sapiens,True,1849.0
1538,1644.0,H. sapiens,True,1644.0
1539,5102.0,H. sapiens,True,5102.0
1540,1085.0,H. sapiens,True,1085.0
1541,1120.0,H. sapiens,True,1120.0
1542,2044.0,H. sapiens,True,2044.0
1543,2195.0,H. sapiens,True,2195.0
1544,1128.0,H. sapiens,True,1128.0
1545,3100.0,H. sapiens,True,3100.0
1546,10473.0,H. sapiens,True,10473.0
1547,1470.0,H. sapiens,True,1470.0
1548,1206.0,H. sapiens,True,1206.0
1549,1282.0,H. sapiens,True,1282.0
1550,3368.0,H. sapiens,True,3368.0
1551,4193.0,H. sapiens,True,4193.0
1552,2031.0,H. sapiens,True,2031.0
1553,1314.0,H. sapiens,True,1314.0
1554,1425.0,H. sapiens,True,1425.0
1555,2160.0,H. sapiens,True,2160.0
1556,1488.0,H. sapiens,True,1488.0
1557,1389.0,H. sapiens,True,1389.0
1558,1440.0,H. sapiens,True,1440.0
1559,1432.0,H. sapiens,True,1432.0
1560,1020.0,H. sapiens,True,1020.0
1561,1025.0,H. sapiens,True,1025.0
1562,1672.0,H. sapiens,True,1672.0
1563,1826.0,H. sapiens,True,1826.0
1564,2429.0,H. sapiens,True,2429.0
1565,1807.0,H. sapiens,True,1807.0
1566,1322.0,H. sapiens,True,1322.0
1567,3536.0,H. sapiens,True,3536.0
1568,2536.0,H. sapiens,True,2536.0
1569,1077.0,H. sapiens,True,1077.0
1570,1520.0,H. sapiens,True,1520.0
1571,1076.0,H. sapiens,True,1076.0
1572,2114.0,H. sapiens,True,2114.0
1573,1695.0,H. sapiens,True,1695.0
1574,1024.0,H. sapiens,True,1024.0
1575,3054.0,H. sapiens,True,3054.0
1576,1210.0,H. sapiens,True,1210.0
1577,1894.0,H. sapiens,True,1894.0
1578,1465.0,H. sapiens,True,1465.0
1579,1279.0,H. sapiens,True,1279.0
1580,2207.0,H. sapiens,True,2207.0
1581,5114.0,H. sapiens,True,5114.0
1582,61184.0,H. sapiens,True,61184.0
1583,-17748.0,H. sapiens,False,17748.0
1584,4584.0,H. sapiens,True,4584.0
1585,-2104.0,H. sapiens,False,2104.0
1586,18046.0,H. sapiens,True,18046.0
1587,1798.0,H. sapiens,True,1798.0
1588,1758.0,H. sapiens,True,1758.0
1589,3756.0,H. sapiens,True,3756.0
1590,1119.0,H. sapiens,True,1119.0
1591,1669.0,H. sapiens,True,1669.0
1592,1291.0,H. sapiens,True,1291.0
1593,1369.0,H. sapiens,True,1369.0
1594,3505.0,H. sapiens,True,3505.0
1595,1562.0,H. sapiens,True,1562.0
1596,4539.0,H. sapiens,True,4539.0
1597,8306.0,H. sapiens,True,8306.0
1598,1183.0,H. sapiens,True,1183.0
1599,2281.0,H. sapiens,True,2281.0
1600,2477.0,H. sapiens,True,2477.0
1601,2752.0,H. sapiens,True,2752.0
1602,4932.0,H. sapiens,True,4932.0
1603,2130.0,H. sapiens,True,2130.0
1604,8344.0,H. sapiens,True,8344.0
1605,1047.0,H. sapiens,True,1047.0
1606,1533.0,H. sapiens,True,1533.0
1607,1336.0,H. sapiens,True,1336.0
1608,1058.0,H. sapiens,True,1058.0
1609,1946.0,H. sapiens,True,1946.0
1610,2201.0,H. sapiens,True,2201.0
1611,2655.0,H. sapiens,True,2655.0
1612,-3350.0,H. sapiens,False,3350.0
1613,1323.0,H. sapiens,True,1323.0
1614,1305.0,H. sapiens,True,1305.0
1615,111018.0,H. sapiens,True,111018.0
1616,83466.0,H. sapiens,True,83466.0
1617,1396.0,H. sapiens,True,1396.0
1618,1895.0,H. sapiens,True,1895.0
1619,2042.0,H. sapiens,True,2042.0
1620,1022.0,H. sapiens,True,1022.0
1621,1149.0,H. sapiens,True,1149.0
1622,1258.0,H. sapiens,True,1258.0
1623,1381.0,H. sapiens,True,1381.0
1624,1004.0,H. sapiens,True,1004.0
1625,1402.0,H. sapiens,True,1402.0
1626,3026.0,H. sapiens,True,3026.0
1627,4531.0,H. sapiens,True,4531.0
1628,1240.0,H. sapiens,True,1240.0
1629,4375.0,H. sapiens,True,4375.0
1630,3095.0,H. sapiens,True,3095.0
1631,1008.0,H. sapiens,True,1008.0
1632,1576.0,H. sapiens,True,1576.0
1633,2331.0,H. sapiens,True,2331.0
1634,2954.0,H. sapiens,True,2954.0
1635,2164.0,H. sapiens,True,2164.0
1636,1548.0,H. sapiens,True,1548.0
1637,3478.0,H. sapiens,True,3478.0
1638,1239.0,H. sapiens,True,1239.0
1639,7314.0,H. sapiens,True,7314.0
1640,1315.0,H. sapiens,True,1315.0
1641,1683.0,H. sapiens,True,1683.0
1642,2428.0,H. sapiens,True,2428.0
1643,1008.0,H. sapiens,True,1008.0
1644,1440.0,H. sapiens,True,1440.0
1645,1273.0,H. sapiens,True,1273.0
1646,1083.0,H. sapiens,True,1083.0
1647,1354.0,H. sapiens,True,1354.0
1648,2244.0,H. sapiens,True,2244.0
1649,2004.0,H. sapiens,True,2004.0
1650,1609.0,H. sapiens,True,1609.0
1651,-3055.0,H. sapiens,False,3055.0
1652,-1161.0,H. sapiens,False,1161.0
1653,4053.0,H. sapiens,True,4053.0
1654,1729.0,H. sapiens,True,1729.0
1655,-1652.0,H. sapiens,False,1652.0
1656,1404.0,H. sapiens,True,1404.0
1657,-2245.0,H. sapiens,False,2245.0
1658,1979.0,H. sapiens,True,1979.0
1659,1939.0,H. sapiens,True,1939.0
1660,4536.0,H. sapiens,True,4536.0
1661,1017.0,H. sapiens,True,1017.0
1662,1884.0,H. sapiens,True,1884.0
1663,1220.0,H. sapiens,True,1220.0
1664,1097.0,H. sapiens,True,1097.0
1665,2988.0,H. sapiens,True,2988.0
1666,2903.0,H. sapiens,True,2903.0
1667,1434.0,H. sapiens,True,1434.0
1668,2219.0,H. sapiens,True,2219.0
1669,1280.0,H. sapiens,True,1280.0
1670,1184.0,H. sapiens,True,1184.0
1671,1347.0,H. sapiens,True,1347.0
1672,1044.0,H. sapiens,True,1044.0
1673,3397.0,H. sapiens,True,3397.0
1674,1099.0,H. sapiens,True,1099.0
1675,1281.0,H. sapiens,True,1281.0
1676,1021.0,H. sapiens,True,1021.0
1677,1322.0,H. sapiens,True,1322.0
1678,1597.0,H. sapiens,True,1597.0
1679,1850.0,H. sapiens,True,1850.0
1680,-151988272.0,H. sapiens,False,151988272.0
1681,151989327.0,H. sapiens,True,151989327.0
1682,1019.0,H. sapiens,True,1019.0
1683,1923.0,H. sapiens,True,1923.0
1684,4611.0,H. sapiens,True,4611.0
1685,4414.0,H. sapiens,True,4414.0
1686,3446.0,H. sapiens,True,3446.0
1687,2758.0,H. sapiens,True,2758.0
1688,20577894.0,H. sapiens,True,20577894.0
1689,1712.0,H. sapiens,True,1712.0
1690,1025.0,H. sapiens,True,1025.0
1691,1128.0,H. sapiens,True,1128.0
1692,4171.0,H. sapiens,True,4171.0
1693,1088.0,H. sapiens,True,1088.0
1694,1153.0,H. sapiens,True,1153.0
1695,1947.0,H. sapiens,True,1947.0
1696,2896.0,H. sapiens,True,2896.0
1697,3210.0,H. sapiens,True,3210.0
1698,1882.0,H. sapiens,True,1882.0
1699,-2113.0,H. sapiens,False,2113.0
1700,1037.0,H. sapiens,True,1037.0
1701,2100.0,H. sapiens,True,2100.0
1702,1140.0,H. sapiens,True,1140.0
1703,2420.0,H. sapiens,True,2420.0
1704,1734.0,H. sapiens,True,1734.0
1705,1098.0,H. sapiens,True,1098.0
1706,5048.0,H. sapiens,True,5048.0
1707,-1678.0,H. sapiens,False,1678.0
1708,8446.0,H. sapiens,True,8446.0
1709,6065.0,H. sapiens,True,6065.0
1710,1993.0,H. sapiens,True,1993.0
1711,1206.0,H. sapiens,True,1206.0
1712,1021.0,H. sapiens,True,1021.0
1713,-2539.0,H. sapiens,False,2539.0
1714,1910.0,H. sapiens,True,1910.0
1715,1594.0,H. sapiens,True,1594.0
1716,2158.0,H. sapiens,True,2158.0
1717,1044.0,H. sapiens,True,1044.0
1718,3306.0,H. sapiens,True,3306.0
1719,2976.0,H. sapiens,True,2976.0
1720,1411.0,H. sapiens,True,1411.0
1721,-5223.0,H. sapiens,False,5223.0
1722,1407.0,H. sapiens,True,1407.0
1723,-1837.0,H. sapiens,False,1837.0
1724,2689.0,H. sapiens,True,2689.0
1725,1517.0,H. sapiens,True,1517.0
1726,1064.0,H. sapiens,True,1064.0
1727,1058.0,H. sapiens,True,1058.0
1728,2274.0,H. sapiens,True,2274.0
1729,54453378.0,H. sapiens,True,54453378.0
1730,-54448696.0,H. sapiens,False,54448696.0
1731,4020.0,H. sapiens,True,4020.0
1732,1189.0,H. sapiens,True,1189.0
1733,1774.0,H. sapiens,True,1774.0
1734,226748.0,H. sapiens,True,226748.0
1735,203634.0,H. sapiens,True,203634.0
1736,169273.0,H. sapiens,True,169273.0
1737,6231.0,H. sapiens,True,6231.0
1738,-1455.0,H. sapiens,False,1455.0
1739,5645.0,H. sapiens,True,5645.0
1740,1273.0,H. sapiens,True,1273.0
0,1844.0,D. melanogaster,True,1844.0
1,1001.0,D. melanogaster,True,1001.0
2,10744657.0,D. melanogaster,True,10744657.0
3,1317.0,D. melanogaster,True,1317.0
4,1076.0,D. melanogaster,True,1076.0
5,2000.0,D. melanogaster,True,2000.0
6,1156.0,D. melanogaster,True,1156.0
7,-8520.0,D. melanogaster,False,8520.0
8,1526.0,D. melanogaster,True,1526.0
9,1255.0,D. melanogaster,True,1255.0
10,1451.0,D. melanogaster,True,1451.0
11,14216976.0,D. melanogaster,True,14216976.0
12,1499.0,D. melanogaster,True,1499.0
13,1807.0,D. melanogaster,True,1807.0
14,2168.0,D. melanogaster,True,2168.0
15,1291.0,D. melanogaster,True,1291.0
16,1361.0,D. melanogaster,True,1361.0
17,1124.0,D. melanogaster,True,1124.0
18,2369.0,D. melanogaster,True,2369.0
19,8110867.0,D. melanogaster,True,8110867.0
20,8073615.0,D. melanogaster,True,8073615.0
21,1561.0,D. melanogaster,True,1561.0
22,14484401.0,D. melanogaster,True,14484401.0
23,-14489553.0,D. melanogaster,False,14489553.0
24,-2197.0,D. melanogaster,False,2197.0
25,1778.0,D. melanogaster,True,1778.0
26,11577.0,D. melanogaster,True,11577.0
27,-3523.0,D. melanogaster,False,3523.0
28,-3107.0,D. melanogaster,False,3107.0
29,-2970.0,D. melanogaster,False,2970.0
30,1130.0,D. melanogaster,True,1130.0
31,1133.0,D. melanogaster,True,1133.0
32,679961.0,D. melanogaster,True,679961.0
33,-7493.0,D. melanogaster,False,7493.0
34,6119.0,D. melanogaster,True,6119.0
35,-4440.0,D. melanogaster,False,4440.0
36,-3430.0,D. melanogaster,False,3430.0
37,-3433.0,D. melanogaster,False,3433.0
38,2465.0,D. melanogaster,True,2465.0
39,-3435.0,D. melanogaster,False,3435.0
40,699959.0,D. melanogaster,True,699959.0
41,1795765.0,D. melanogaster,True,1795765.0
42,7298.0,D. melanogaster,True,7298.0
43,10830.0,D. melanogaster,True,10830.0
44,1469929.0,D. melanogaster,True,1469929.0
45,3097710.0,D. melanogaster,True,3097710.0
46,773350.0,D. melanogaster,True,773350.0
47,2260649.0,D. melanogaster,True,2260649.0
48,17262.0,D. melanogaster,True,17262.0
49,28739.0,D. melanogaster,True,28739.0
50,236766.0,D. melanogaster,True,236766.0
51,6751316.0,D. melanogaster,True,6751316.0
52,-2567.0,D. melanogaster,False,2567.0
53,22317.0,D. melanogaster,True,22317.0
54,3571804.0,D. melanogaster,True,3571804.0
55,-1777427.0,D. melanogaster,False,1777427.0
56,104423.0,D. melanogaster,True,104423.0
57,-9029.0,D. melanogaster,False,9029.0
58,1500.0,D. melanogaster,True,1500.0
59,1027.0,D. melanogaster,True,1027.0
60,1318.0,D. melanogaster,True,1318.0
61,-2163.0,D. melanogaster,False,2163.0
62,1498.0,D. melanogaster,True,1498.0
63,605330.0,D. melanogaster,True,605330.0
64,-606689.0,D. melanogaster,False,606689.0
65,1751.0,D. melanogaster,True,1751.0
66,-3651.0,D. melanogaster,False,3651.0
67,-3655.0,D. melanogaster,False,3655.0
68,-3632.0,D. melanogaster,False,3632.0
69,5151.0,D. melanogaster,True,5151.0
70,1614.0,D. melanogaster,True,1614.0
71,1394.0,D. melanogaster,True,1394.0
72,1254.0,D. melanogaster,True,1254.0
73,1139.0,D. melanogaster,True,1139.0
74,3646.0,D. melanogaster,True,3646.0
75,16492.0,D. melanogaster,True,16492.0
76,-7187.0,D. melanogaster,False,7187.0
77,-7919.0,D. melanogaster,False,7919.0
78,1228.0,D. melanogaster,True,1228.0
79,1375.0,D. melanogaster,True,1375.0
80,1928.0,D. melanogaster,True,1928.0
81,1707.0,D. melanogaster,True,1707.0
82,-2845.0,D. melanogaster,False,2845.0
83,-2139.0,D. melanogaster,False,2139.0
84,-4376.0,D. melanogaster,False,4376.0
85,-1022.0,D. melanogaster,False,1022.0
86,4007.0,D. melanogaster,True,4007.0
87,-2355.0,D. melanogaster,False,2355.0
88,1829.0,D. melanogaster,True,1829.0
89,1058.0,D. melanogaster,True,1058.0
90,1134.0,D. melanogaster,True,1134.0
91,1126.0,D. melanogaster,True,1126.0
92,1728.0,D. melanogaster,True,1728.0
93,1812.0,D. melanogaster,True,1812.0
94,1445.0,D. melanogaster,True,1445.0
95,19161.0,D. melanogaster,True,19161.0
96,23267.0,D. melanogaster,True,23267.0
97,-9907.0,D. melanogaster,False,9907.0
98,1558.0,D. melanogaster,True,1558.0
99,-1053.0,D. melanogaster,False,1053.0
100,1110.0,D. melanogaster,True,1110.0
101,-1888.0,D. melanogaster,False,1888.0
102,1144.0,D. melanogaster,True,1144.0
103,1251.0,D. melanogaster,True,1251.0
104,2135.0,D. melanogaster,True,2135.0
105,1157.0,D. melanogaster,True,1157.0
106,1071.0,D. melanogaster,True,1071.0
107,1287.0,D. melanogaster,True,1287.0
108,1944.0,D. melanogaster,True,1944.0
109,1428.0,D. melanogaster,True,1428.0
110,-4656.0,D. melanogaster,False,4656.0
111,1423.0,D. melanogaster,True,1423.0
112,-5179.0,D. melanogaster,False,5179.0
113,-8872.0,D. melanogaster,False,8872.0
114,-4183.0,D. melanogaster,False,4183.0
115,1725.0,D. melanogaster,True,1725.0
116,3717.0,D. melanogaster,True,3717.0
117,2191.0,D. melanogaster,True,2191.0
118,2630.0,D. melanogaster,True,2630.0
119,1197.0,D. melanogaster,True,1197.0
120,13721065.0,D. melanogaster,True,13721065.0
121,13707034.0,D. melanogaster,True,13707034.0
122,1183.0,D. melanogaster,True,1183.0
123,1911.0,D. melanogaster,True,1911.0
124,1114.0,D. melanogaster,True,1114.0
125,-16803407.0,D. melanogaster,False,16803407.0
126,16798259.0,D. melanogaster,True,16798259.0
127,2217.0,D. melanogaster,True,2217.0
128,-1446.0,D. melanogaster,False,1446.0
129,31676.0,D. melanogaster,True,31676.0
130,-6819.0,D. melanogaster,False,6819.0
131,-6819.0,D. melanogaster,False,6819.0
132,-6093.0,D. melanogaster,False,6093.0
133,-5298694.0,D. melanogaster,False,5298694.0
134,5293305.0,D. melanogaster,True,5293305.0
135,1727.0,D. melanogaster,True,1727.0
136,12012.0,D. melanogaster,True,12012.0
137,-16214.0,D. melanogaster,False,16214.0
138,4194.0,D. melanogaster,True,4194.0
139,2337.0,D. melanogaster,True,2337.0
140,7581.0,D. melanogaster,True,7581.0
141,1346.0,D. melanogaster,True,1346.0
142,2051.0,D. melanogaster,True,2051.0
143,2337.0,D. melanogaster,True,2337.0
144,7417.0,D. melanogaster,True,7417.0
145,1169.0,D. melanogaster,True,1169.0
146,-4686.0,D. melanogaster,False,4686.0
147,1179.0,D. melanogaster,True,1179.0
148,1038.0,D. melanogaster,True,1038.0
149,-8361.0,D. melanogaster,False,8361.0
150,-35192.0,D. melanogaster,False,35192.0
151,-12171.0,D. melanogaster,False,12171.0
152,-36715.0,D. melanogaster,False,36715.0
153,14071.0,D. melanogaster,True,14071.0
154,5469.0,D. melanogaster,True,5469.0
155,25512.0,D. melanogaster,True,25512.0
156,22289267.0,D. melanogaster,True,22289267.0
157,-4630.0,D. melanogaster,False,4630.0
158,-4923.0,D. melanogaster,False,4923.0
159,-54073.0,D. melanogaster,False,54073.0
160,-36388.0,D. melanogaster,False,36388.0
161,22791.0,D. melanogaster,True,22791.0
162,-36820.0,D. melanogaster,False,36820.0
163,22313.0,D. melanogaster,True,22313.0
164,24182.0,D. melanogaster,True,24182.0
165,79856.0,D. melanogaster,True,79856.0
166,22370.0,D. melanogaster,True,22370.0
167,66200.0,D. melanogaster,True,66200.0
168,1220.0,D. melanogaster,True,1220.0
169,-6454.0,D. melanogaster,False,6454.0
170,-2822.0,D. melanogaster,False,2822.0
171,-48812.0,D. melanogaster,False,48812.0
172,47577.0,D. melanogaster,True,47577.0
173,-2807.0,D. melanogaster,False,2807.0
174,-1429.0,D. melanogaster,False,1429.0
175,3386.0,D. melanogaster,True,3386.0
176,10164.0,D. melanogaster,True,10164.0
177,15590.0,D. melanogaster,True,15590.0
178,6093.0,D. melanogaster,True,6093.0
179,-9309.0,D. melanogaster,False,9309.0
180,-49081.0,D. melanogaster,False,49081.0
181,47577.0,D. melanogaster,True,47577.0
182,2810.0,D. melanogaster,True,2810.0
183,1024.0,D. melanogaster,True,1024.0
184,1237.0,D. melanogaster,True,1237.0
185,1519.0,D. melanogaster,True,1519.0
186,1541.0,D. melanogaster,True,1541.0
187,1932011.0,D. melanogaster,True,1932011.0
188,1929949.0,D. melanogaster,True,1929949.0
189,741054.0,D. melanogaster,True,741054.0
